Day: 1.Jan.1650, FoolMoon: false, citizens: 49, action: Alissa Kuphal (Werewolf) go out from village
Day: 25.Nov.1652, FoolMoon: false, citizens: 27, action: Christen Okuneva (Witch) come to village
Day: 26.Nov.1652, FoolMoon: false, citizens: 28, action: Xiao Crona (Witch) come to village
Day: 27.Nov.1652, FoolMoon: false, citizens: 29, action: Maile Hessel (Peasant) come to village
Day: 28.Nov.1652, FoolMoon: false, citizens: 29, action: Sleeping....
Day: 29.Nov.1652, FoolMoon: false, citizens: 29, action: Sleeping....
Day: 30.Nov.1652, FoolMoon: true, citizens: 30, action: Bo Friesen (Peasant) come to village
Day: 1.Dec.1652, FoolMoon: false, citizens: 31, action: Miriam Muller (Vampire) come to village
Day: 2.Dec.1652, FoolMoon: false, citizens: 31, action: Sleeping....
Day: 3.Dec.1652, FoolMoon: false, citizens: 32, action: Wilhemina Beatty (Werewolf) come to village
Day: 4.Dec.1652, FoolMoon: false, citizens: 32, action: Sleeping....
Day: 5.Dec.1652, FoolMoon: false, citizens: 32, action: Chauncey Wintheiser (Vampire) drink tea with Bo Friesen (Peasant)
Day: 6.Dec.1652, FoolMoon: false, citizens: 32, action: Sleeping....
Day: 7.Dec.1652, FoolMoon: false, citizens: 31, action: Xiao Crona (Witch) go out from village
Day: 8.Dec.1652, FoolMoon: false, citizens: 31, action: Sleeping....
Day: 9.Dec.1652, FoolMoon: false, citizens: 30, action: Wilhemina Beatty (Werewolf) go out from village
Day: 10.Dec.1652, FoolMoon: false, citizens: 31, action: Darius Hoppe (Peasant) come to village
Day: 11.Dec.1652, FoolMoon: false, citizens: 31, action: Hertha Feil (Peasant) drink tea with Nella Zieme (Vampire)
Day: 12.Dec.1652, FoolMoon: false, citizens: 31, action: Kareem Kemmer (Vampire) drink tea with Nella Zieme (Vampire)
Day: 13.Dec.1652, FoolMoon: false, citizens: 30, action: Cordell Volkman (Vampire) go out from village
Day: 14.Dec.1652, FoolMoon: false, citizens: 31, action: Sonny Walter (Werewolf) come to village
Day: 15.Dec.1652, FoolMoon: false, citizens: 31, action: Sleeping....
Day: 16.Dec.1652, FoolMoon: false, citizens: 30, action: Miriam Muller (Vampire) go out from village
Day: 17.Dec.1652, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 18.Dec.1652, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 19.Dec.1652, FoolMoon: false, citizens: 31, action: Lewis Christiansen (Witch) come to village
Day: 20.Dec.1652, FoolMoon: false, citizens: 31, action: Sleeping....
Day: 21.Dec.1652, FoolMoon: false, citizens: 31, action: Sonny Walter (Werewolf) drink tea with Brad Roob (Peasant)
Day: 22.Dec.1652, FoolMoon: false, citizens: 31, action: MurderException Christen Okuneva (Witch) turned into a vampire by Nicholas Weissnat (Vampire)
Day: 23.Dec.1652, FoolMoon: false, citizens: 30, action: Brad Roob (Peasant) go out from village
Day: 24.Dec.1652, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 25.Dec.1652, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 26.Dec.1652, FoolMoon: false, citizens: 30, action: Sleeping....
Day: 27.Dec.1652, FoolMoon: false, citizens: 30, action: MurderException Sydney Dooley (Witch) turned into a vampire by Edison Weber (Vampire)
Day: 28.Dec.1652, FoolMoon: true, citizens: 29, action: MurderException Darius Hoppe (Peasant) has been killed by Jerald Lang (Werewolf)
Day: 29.Dec.1652, FoolMoon: false, citizens: 29, action: Sleeping....
Day: 30.Dec.1652, FoolMoon: false, citizens: 28, action: Christen Okuneva (Vampire) go out from village
Day: 31.Dec.1652, FoolMoon: false, citizens: 27, action: Lorinda Trantow (Peasant) go out from village
Day: 1.Jan.1653, FoolMoon: false, citizens: 27, action: Golden Romaguera (Vampire) drink tea with Kareem Kemmer (Vampire)
Day: 2.Jan.1653, FoolMoon: false, citizens: 26, action: Sonny Walter (Werewolf) go out from village
Day: 3.Jan.1653, FoolMoon: false, citizens: 27, action: Erik Harris (Werewolf) come to village
Day: 4.Jan.1653, FoolMoon: false, citizens: 26, action: Louis Spinka (Vampire) go out from village
Day: 5.Jan.1653, FoolMoon: false, citizens: 25, action: Hertha Feil (Peasant) go out from village
Day: 6.Jan.1653, FoolMoon: false, citizens: 24, action: Jerald Lang (Werewolf) go out from village
Day: 7.Jan.1653, FoolMoon: false, citizens: 24, action: Sleeping....
Day: 8.Jan.1653, FoolMoon: false, citizens: 23, action: Bo Friesen (Peasant) go out from village
Day: 9.Jan.1653, FoolMoon: false, citizens: 22, action: Chauncey Wintheiser (Vampire) go out from village
Day: 10.Jan.1653, FoolMoon: false, citizens: 21, action: Edison Weber (Vampire) go out from village
Day: 11.Jan.1653, FoolMoon: false, citizens: 22, action: Paul Krajcik (Witch) come to village
Day: 12.Jan.1653, FoolMoon: false, citizens: 21, action: Pearl Shields (Vampire) go out from village
Day: 13.Jan.1653, FoolMoon: false, citizens: 21, action: Sleeping....
Day: 14.Jan.1653, FoolMoon: false, citizens: 20, action: Renata Waters (Vampire) go out from village
Day: 15.Jan.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 16.Jan.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 17.Jan.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 18.Jan.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 19.Jan.1653, FoolMoon: false, citizens: 20, action: MurderException Ute Breitenberg (Witch) turned into a vampire by Ok Gerhold (Vampire)
Day: 20.Jan.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 21.Jan.1653, FoolMoon: false, citizens: 19, action: Carrol Franecki (Peasant) go out from village
Day: 22.Jan.1653, FoolMoon: false, citizens: 18, action: Hipolito Veum (Werewolf) go out from village
Day: 23.Jan.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 24.Jan.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 25.Jan.1653, FoolMoon: true, citizens: 19, action: Mariano Kuhn (Werewolf) come to village
Day: 26.Jan.1653, FoolMoon: false, citizens: 19, action: Sleeping....
Day: 27.Jan.1653, FoolMoon: false, citizens: 18, action: Titus Upton (Vampire) go out from village
Day: 28.Jan.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 29.Jan.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 30.Jan.1653, FoolMoon: false, citizens: 17, action: Lady Glover (Vampire) go out from village
Day: 31.Jan.1653, FoolMoon: false, citizens: 16, action: Marcelo Raynor (Witch) go out from village
Day: 1.Feb.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 2.Feb.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 3.Feb.1653, FoolMoon: false, citizens: 15, action: Erik Harris (Werewolf) go out from village
Day: 4.Feb.1653, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 5.Feb.1653, FoolMoon: false, citizens: 16, action: Sulema Reinger (Witch) come to village
Day: 6.Feb.1653, FoolMoon: false, citizens: 17, action: Benny Kassulke (Vampire) come to village
Day: 7.Feb.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 8.Feb.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 9.Feb.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 10.Feb.1653, FoolMoon: false, citizens: 16, action: Golden Romaguera (Vampire) go out from village
Day: 11.Feb.1653, FoolMoon: false, citizens: 16, action: Sydney Dooley (Vampire) drink tea with Dolores Hackett (Vampire)
Day: 12.Feb.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 13.Feb.1653, FoolMoon: false, citizens: 16, action: Maile Hessel (Peasant) drink tea with Paul Krajcik (Witch)
Day: 14.Feb.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 15.Feb.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 16.Feb.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 17.Feb.1653, FoolMoon: false, citizens: 15, action: Mariano Kuhn (Werewolf) go out from village
Day: 18.Feb.1653, FoolMoon: false, citizens: 15, action: Dolores Hackett (Vampire) drink tea with Nicholas Weissnat (Vampire)
Day: 19.Feb.1653, FoolMoon: false, citizens: 16, action: Laureen Armstrong (Peasant) come to village
Day: 20.Feb.1653, FoolMoon: false, citizens: 16, action: Laureen Armstrong (Peasant) drink tea with Maile Hessel (Peasant)
Day: 21.Feb.1653, FoolMoon: false, citizens: 17, action: Lakisha Nolan (Peasant) come to village
Day: 22.Feb.1653, FoolMoon: true, citizens: 18, action: Kerry Willms (Witch) come to village
Day: 23.Feb.1653, FoolMoon: false, citizens: 19, action: Elena Green (Werewolf) come to village
Day: 24.Feb.1653, FoolMoon: false, citizens: 20, action: Kareem Beatty (Peasant) come to village
Day: 25.Feb.1653, FoolMoon: false, citizens: 20, action: Sulema Reinger (Witch) drink tea with Lewis Christiansen (Witch)
Day: 26.Feb.1653, FoolMoon: false, citizens: 19, action: Hortense VonRueden (Witch) go out from village
Day: 27.Feb.1653, FoolMoon: false, citizens: 18, action: Sulema Reinger (Witch) go out from village
Day: 28.Feb.1653, FoolMoon: false, citizens: 17, action: Kareem Kemmer (Vampire) go out from village
Day: 1.Mar.1653, FoolMoon: false, citizens: 16, action: Nicholas Weissnat (Vampire) go out from village
Day: 2.Mar.1653, FoolMoon: false, citizens: 17, action: Rob Fay (Werewolf) come to village
Day: 3.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 4.Mar.1653, FoolMoon: false, citizens: 16, action: Paul Krajcik (Witch) go out from village
Day: 5.Mar.1653, FoolMoon: false, citizens: 17, action: Nia Gaylord (Witch) come to village
Day: 6.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 7.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 8.Mar.1653, FoolMoon: false, citizens: 17, action: Rob Fay (Werewolf) drink tea with Kerry Willms (Witch)
Day: 9.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 10.Mar.1653, FoolMoon: false, citizens: 17, action: Rob Fay (Werewolf) drink tea with Laureen Armstrong (Peasant)
Day: 11.Mar.1653, FoolMoon: false, citizens: 18, action: Carolann Koelpin (Vampire) come to village
Day: 12.Mar.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 13.Mar.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 14.Mar.1653, FoolMoon: false, citizens: 18, action: Elena Green (Werewolf) drink tea with Kareem Beatty (Peasant)
Day: 15.Mar.1653, FoolMoon: false, citizens: 17, action: Dolores Hackett (Vampire) go out from village
Day: 16.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 17.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 18.Mar.1653, FoolMoon: false, citizens: 16, action: Kerry Willms (Witch) go out from village
Day: 19.Mar.1653, FoolMoon: false, citizens: 17, action: Laurette Considine (Witch) come to village
Day: 20.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 21.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 22.Mar.1653, FoolMoon: true, citizens: 18, action: Arnoldo Witting (Witch) come to village
Day: 23.Mar.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 24.Mar.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 25.Mar.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 26.Mar.1653, FoolMoon: false, citizens: 17, action: Ok Gerhold (Vampire) go out from village
Day: 27.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 28.Mar.1653, FoolMoon: false, citizens: 17, action: Sleeping....
Day: 29.Mar.1653, FoolMoon: false, citizens: 16, action: Stevie Raynor (Werewolf) go out from village
Day: 30.Mar.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 31.Mar.1653, FoolMoon: false, citizens: 16, action: Kareem Beatty (Peasant) drink tea with Ute Breitenberg (Vampire)
Day: 1.Apr.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 2.Apr.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 3.Apr.1653, FoolMoon: false, citizens: 15, action: Carolann Koelpin (Vampire) go out from village
Day: 4.Apr.1653, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 5.Apr.1653, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 6.Apr.1653, FoolMoon: false, citizens: 14, action: Kareem Beatty (Peasant) go out from village
Day: 7.Apr.1653, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 8.Apr.1653, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 9.Apr.1653, FoolMoon: false, citizens: 13, action: Laurette Considine (Witch) go out from village
Day: 10.Apr.1653, FoolMoon: false, citizens: 13, action: MurderException Lewis Christiansen (Witch) turned into a vampire by Nella Zieme (Vampire)
Day: 11.Apr.1653, FoolMoon: false, citizens: 12, action: Elena Green (Werewolf) go out from village
Day: 12.Apr.1653, FoolMoon: false, citizens: 11, action: Chadwick Wisoky (Werewolf) go out from village
Day: 13.Apr.1653, FoolMoon: false, citizens: 12, action: Warner Walsh (Vampire) come to village
Day: 14.Apr.1653, FoolMoon: false, citizens: 12, action: Sleeping....
Day: 15.Apr.1653, FoolMoon: false, citizens: 11, action: Sydney Dooley (Vampire) go out from village
Day: 16.Apr.1653, FoolMoon: false, citizens: 10, action: Lewis Christiansen (Vampire) go out from village
Day: 17.Apr.1653, FoolMoon: false, citizens: 10, action: Sleeping....
Day: 18.Apr.1653, FoolMoon: false, citizens: 11, action: Edmundo Thompson (Peasant) come to village
Day: 19.Apr.1653, FoolMoon: true, citizens: 12, action: Andrea Ondricka (Werewolf) come to village
Day: 20.Apr.1653, FoolMoon: false, citizens: 13, action: Karoline Schaefer (Peasant) come to village
Day: 21.Apr.1653, FoolMoon: false, citizens: 13, action: Edmundo Thompson (Peasant) drink tea with Andrea Ondricka (Werewolf)
Day: 22.Apr.1653, FoolMoon: false, citizens: 13, action: Sleeping....
Day: 23.Apr.1653, FoolMoon: false, citizens: 14, action: Johnathan Heidenreich (Vampire) come to village
Day: 24.Apr.1653, FoolMoon: false, citizens: 15, action: Cleotilde Stroman (Werewolf) come to village
Day: 25.Apr.1653, FoolMoon: false, citizens: 16, action: Kurt Thiel (Werewolf) come to village
Day: 26.Apr.1653, FoolMoon: false, citizens: 16, action: Sleeping....
Day: 27.Apr.1653, FoolMoon: false, citizens: 16, action: Andrea Ondricka (Werewolf) drink tea with Laureen Armstrong (Peasant)
Day: 28.Apr.1653, FoolMoon: false, citizens: 16, action: Maile Hessel (Peasant) drink tea with Edmundo Thompson (Peasant)
Day: 29.Apr.1653, FoolMoon: false, citizens: 17, action: Jayson Daniel (Peasant) come to village
Day: 30.Apr.1653, FoolMoon: false, citizens: 18, action: Pauline Gerhold (Werewolf) come to village
Day: 1.May.1653, FoolMoon: false, citizens: 18, action: MurderException Nia Gaylord (Witch) turned into a vampire by Benny Kassulke (Vampire)
Day: 2.May.1653, FoolMoon: false, citizens: 18, action: Sleeping....
Day: 3.May.1653, FoolMoon: false, citizens: 19, action: Ilse Cummings (Witch) come to village
Day: 4.May.1653, FoolMoon: false, citizens: 19, action: Cleotilde Stroman (Werewolf) drink tea with Laureen Armstrong (Peasant)
Day: 5.May.1653, FoolMoon: false, citizens: 19, action: Sleeping....
Day: 6.May.1653, FoolMoon: false, citizens: 19, action: Sleeping....
Day: 7.May.1653, FoolMoon: false, citizens: 18, action: Ute Breitenberg (Vampire) go out from village
Day: 8.May.1653, FoolMoon: false, citizens: 18, action: MurderException Arnoldo Witting (Witch) turned into a vampire by Warner Walsh (Vampire)
Day: 9.May.1653, FoolMoon: false, citizens: 19, action: Lashell Schmidt (Werewolf) come to village
Day: 10.May.1653, FoolMoon: false, citizens: 20, action: Vallie Wisozk (Werewolf) come to village
Day: 11.May.1653, FoolMoon: false, citizens: 20, action: Lakisha Nolan (Peasant) drink tea with Nella Zieme (Vampire)
Day: 12.May.1653, FoolMoon: false, citizens: 21, action: Tyler Price (Werewolf) come to village
Day: 13.May.1653, FoolMoon: false, citizens: 20, action: Karoline Schaefer (Peasant) go out from village
Day: 14.May.1653, FoolMoon: false, citizens: 20, action: Edmundo Thompson (Peasant) drink tea with Jayson Daniel (Peasant)
Day: 15.May.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 16.May.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 17.May.1653, FoolMoon: true, citizens: 21, action: Hans Herman (Vampire) come to village
Day: 18.May.1653, FoolMoon: false, citizens: 20, action: Lashell Schmidt (Werewolf) go out from village
Day: 19.May.1653, FoolMoon: false, citizens: 20, action: Sleeping....
Day: 20.May.1653, FoolMoon: false, citizens: 21, action: Sheldon Nicolas (Vampire) come to village
Day: 21.May.1653, FoolMoon: false, citizens: 21, action: Sleeping....
Day: 22.May.1653, FoolMoon: false, citizens: 21, action: Sleeping....
Day: 23.May.1653, FoolMoon: false, citizens: 22, action: Wava Mills (Vampire) come to village
Day: 24.May.1653, FoolMoon: false, citizens: 21, action: Ilse Cummings (Witch) go out from village
Day: 25.May.1653, FoolMoon: false, citizens: 22, action: Hal Purdy (Vampire) come to village
Day: 26.May.1653, FoolMoon: false, citizens: 23, action: Kurtis Dooley (Peasant) come to village
Day: 27.May.1653, FoolMoon: false, citizens: 23, action: Sleeping....
Day: 28.May.1653, FoolMoon: false, citizens: 23, action: Sleeping....
Day: 29.May.1653, FoolMoon: false, citizens: 23, action: Hal Purdy (Vampire) drink tea with Sheldon Nicolas (Vampire)
Day: 30.May.1653, FoolMoon: false, citizens: 24, action: Keven Berge (Vampire) come to village
Day: 31.May.1653, FoolMoon: false, citizens: 24, action: Johnathan Heidenreich (Vampire) drink tea with Keven Berge (Vampire)
Day: 1.Jun.1653, FoolMoon: false, citizens: 24, action: Sleeping....
Day: 2.Jun.1653, FoolMoon: false, citizens: 25, action: Rudy Kunde (Witch) come to village
Day: 3.Jun.1653, FoolMoon: false, citizens: 26, action: Leopoldo Buckridge (Vampire) come to village
Day: 4.Jun.1653, FoolMoon: false, citizens: 27, action: Dakota Ledner (Peasant) come to village
Day: 5.Jun.1653, FoolMoon: false, citizens: 28, action: Jacob Douglas (Vampire) come to village
Day: 6.Jun.1653, FoolMoon: false, citizens: 29, action: Garnett Pollich (Vampire) come to village
Day: 7.Jun.1653, FoolMoon: false, citizens: 30, action: Carlos Leuschke (Witch) come to village
Day: 8.Jun.1653, FoolMoon: false, citizens: 29, action: Benny Kassulke (Vampire) go out from village
Day: 9.Jun.1653, FoolMoon: false, citizens: 29, action: Johnathan Heidenreich (Vampire) drink tea with Nia Gaylord (Vampire)
